108.267171784984,90.6034112778418
111.236892620809,86.5837999628219
112.3042511378,80.2216757495194
112.080511857215,75.0098621843795
110.725121110296,70.3489456616363
103.707401019128,60.3849608517666
91.9584353453143,53.8156339696079
76.375,50.375
61.872245595437,54.118453189473
48.3366634759404,62.9234743430273
42.4012430902547,67.8095820542252
39.6590920817277,73.8914578384629
37.1946570101663,85.7474678351267
42.9454482676257,90.3831414719038
55.4772124041486,84.0580665458546
61.125,87.125
68.0473394534653,84.5426049803835
70.799212612731,85.6169833803499
72.0943502593424,84.9301976762041
71.4854606783036,82.0300590047927
74.0030363910336,80.7338576171566
77.6646156110018,81.7940662463125
83.0840467294211,77.7568957228021
95.9655460009915,70.2533652253458
102.222476778637,69.718770363429
106.255422423886,73.3073611216255
108.918790578754,81.4611500782086
