99.7573132142395,112.801304036878
103.666195228669,109.687277967006
106.343823299851,103.818190591468
107.47662436056,98.7260572801424
107.373751397116,93.8731566977889
103.174023353297,82.432366824391
93.5266269986369,73.0530648766668
79.6473918339098,67.7830457018615
63.4684763304249,67.0573063946754
49.0298870655767,70.5584299578637
42.035188729373,73.7367989402039
37.8123689677436,78.9017189269272
32.3633462988474,89.7159024475075
36.7183834719473,95.6820336373574
50.4576747363256,92.8249726302838
54.3757622307363,99.9213540117099
62.4740773180552,96.5463890977465
64.8566262983177,98.2873631348596
66.2853864199159,97.9591853750715
66.4478553698319,95.0002743125982
69.2151283758044,94.3998364581508
72.4775401243675,96.3716057915863
78.7572052252543,93.8746505048629
93.1418346512373,89.9607739499789
99.3239290143457,91.0638078153947
102.290659735812,95.5739234495729
102.752919949805,104.139209187446
